,EncryPatchName
0,_-119522.02837531832_19318.46722987232.png
1,_107400.24927455097_19667.14075223187.png
2,_9950.14247465047_-71736.8829749491.png
3,_-31598.596858023673_45455.10570061954.png
4,_21439.85997552888_-52660.10787643988.png
5,_-39113.74038498521_1805.1403528373592.png
6,_20857.16190792717_49159.719385970326.png
7,_-53840.035282967685_-25365.89444918864.png
8,_97116.5154729345_-44799.801627711684.png
9,_-10111.257073202953_44572.326112745846.png
10,_-26081.627254863175_15734.9713414596.png
11,_731.0000000000241_39.00000000002365.png
12,_-30153.52082852908_-21533.961007325044.png
13,_77765.62686270938_82621.47819553604.png
14,_-24720.527988031638_16432.458569832143.png
15,_-50470.35794157204_-53940.02027512847.png
16,_-95130.37679333755_3144.7070549418395.png
17,_-9347.767825709157_28737.829623700367.png
18,_-24699.9098643287_34909.38081727525.png
19,_101591.68242835898_-22673.083556122718.png
20,_-26744.380793005006_-35011.942205583706.png
21,_11124.89608643503_-42573.62622180704.png
22,_77852.89484755257_-45075.81520393863.png
23,_743.0000000000005_50.999999999917236.png
24,_3784.8076946170186_8135.84524786703.png
25,_-72257.61746584618_-8617.945769511114.png
26,_-47543.61711926733_91143.91554866268.png
27,_7875.161375408205_-19359.540260338734.png
28,_-97786.86560066481_-13777.773311502082.png
29,_13203.31767627986_16996.643968804918.png
30,_10186.912091776878_-41115.13237494396.png
31,_-98689.7324835695_-18368.315288689795.png
32,_17408.090708421307_-31204.574912378845.png
33,_90189.62448716527_72428.29247516554.png
34,_26110.280160806324_-892.6608830398422.png
35,_754.9999999999582_63.000000000024556.png
36,_77900.38220689842_47548.99836644936.png
37,_-80762.33941797713_56756.45245613177.png
38,_57112.202799264945_-17684.720570202084.png
39,_26904.930930983002_-2380.6292683493416.png
40,_-40939.968443632606_1037.9540135824213.png
41,_-39674.82110213772_-45426.27955134987.png
42,_-18429.485629856914_-67403.23536469495.png
43,_37775.49148764449_55820.20755792494.png
44,_110775.98120534484_-31804.727853303222.png
45,_-68352.33875920206_-25247.583540669773.png
46,_12675.82029284546_30439.53629820585.png
47,_767.0000000000418_75.00000000001069.png
48,_-7666.202186169017_-54676.039170883676.png
49,_-6124.655855649379_-71791.02279547739.png
50,_146200.02123631147_21752.093963259773.png
51,_1785.534240507588_-34720.68392120208.png
52,_51047.62290361265_-50516.00758051993.png
53,_43838.18223906844_-2576.643966292083.png
54,_-42620.028982985765_37101.894667502216.png
55,_36017.06259267064_53567.087342569976.png
56,_-667.5982709166638_-19667.968432555037.png
57,_99542.8944947583_-29953.770527514353.png
58,_-15276.768354253976_33748.995130335556.png
59,_779.0000000000382_87.00000000001046.png
60,_14706.143695367617_14528.98249408432.png
61,_-68092.88054566372_25845.464884428897.png
62,_19420.289572904203_33650.66636203657.png
63,_-127982.31302414747_30243.89951709815.png
64,_30485.281248733176_69328.44006512607.png
65,_-91273.09240633945_-16023.389908568166.png
66,_62527.836329549085_68456.81433826924.png
67,_-2999.3651283999243_57862.832243720586.png
68,_-63105.090021517535_30977.335939002693.png
69,_-8501.747169645683_30030.64679981042.png
70,_-24532.67721594731_-76.23869261767425.png
71,_790.99999999995_99.0000000000075.png
72,_-77300.3439222479_56181.587558076084.png
73,_-21893.7734442477_-25011.64378399721.png
74,_11567.958986471243_-6496.3793229287285.png
75,_135050.21076244419_-7839.903593494636.png
76,_25258.06504794514_44358.555375930795.png
77,_-86950.78338112992_75178.2623043652.png
78,_-19683.997505324773_-358.80638117679655.png
79,_-12427.61854568211_-37251.19766440713.png
80,_-72124.14999065045_12573.316862888292.png
81,_-22557.244549248655_-29285.783671654324.png
82,_31129.446355822423_57153.17350048266.png
83,_803.0000000000143_111.00000000001432.png
84,_121925.49289146968_83622.54645403805.png
85,_111573.91920199321_-60786.188006498254.png
86,_54591.35689888611_-32561.13195766545.png
87,_13419.138777523125_-53428.12484190895.png
88,_-36827.407856734775_-10918.589525011615.png
89,_26920.603765449996_-29355.079646724167.png
90,_-3139.3602899330417_3892.3210171700102.png
91,_-71452.3225525436_-956.6840235989766.png
92,_-56731.77574054214_27334.75071087366.png
93,_-45894.0773577692_4935.240767371761.png
94,_-19336.270713548805_-54771.66238462062.png
95,_815.0000000000359_123.00000000005775.png
96,_68062.50219204908_8408.43676334391.png
97,_24288.665964440283_9252.516485368044.png
98,_-120642.21823205487_56214.119104644415.png
99,_19530.89399495157_63163.35216578129.png
100,_40135.75055462962_-46371.7678711893.png
101,_-37616.33835228885_-44010.3622682156.png
102,_-69973.09539041857_1833.2364208939289.png
103,_40704.65299541838_-50009.2345859443.png
104,_12082.181349751794_45606.566639817516.png
105,_41556.043178052205_-42980.01684761983.png
106,_-84062.50532177917_822.0837206228684.png
107,_826.999999999975_135.00000000001.png
108,_10041.828997307177_-41121.17343771363.png
109,_8221.843311698276_24385.048793118993.png
110,_-25012.802932186518_-32946.67727374197.png
111,_66618.39256345067_17209.433952644464.png
112,_9042.637618534245_-37470.755696979104.png
113,_59970.75942078704_66879.45010981977.png
114,_156233.67046241308_-40652.70116305587.png
115,_58748.184101168205_39900.25226226827.png
116,_6446.413290509804_64141.663525101496.png
117,_10637.860429987413_14693.863255370683.png
118,_-21378.889070348916_-22119.601285920104.png
119,_838.9999999999848_146.9999999999891.png
120,_-90800.55646748425_-77276.77497891481.png
121,_-64964.15472321029_8047.562357215109.png
122,_-19071.085409947853_-39989.979529228964.png
123,_-25417.211716282203_-47613.517841457055.png
124,_-22417.87923466144_38562.17055100997.png
125,_114283.44018555013_-53761.70939746327.png
126,_-49098.19237419152_-14012.272741039227.png
127,_1671.830666555246_-46896.60151623373.png
128,_-31440.13416661645_31011.582695928388.png
129,_-72039.85094734005_24364.583767728098.png
130,_-54807.60847825244_28415.935675581142.png
131,_851.0000000000045_158.9999999999509.png
132,_38453.49410203953_-42008.9155188939.png
133,_-5710.883162797713_-59228.863568546716.png
134,_-52395.720287000324_-16625.48191971925.png
135,_-26247.783105243056_64374.62866573579.png
136,_125173.28058004743_56459.17480105079.png
137,_55252.24016545478_2744.13837908558.png
138,_-12657.510754626937_-30611.218622170134.png
139,_-27583.830278653062_-4417.368322298455.png
140,_16511.94695628601_-47932.20134207954.png
141,_-16054.802819989618_-19748.172368927033.png
142,_107259.90475196695_-42130.71721655083.png
143,_862.99999999997_171.00000000000364.png
144,_864_172.png
145,_865_173.png
146,_866_174.png
147,_867_175.png
148,_868_176.png
149,_869_177.png
150,_870_178.png
151,_871_179.png
152,_872_180.png
153,_873_181.png
154,_874_182.png
155,_875_183.png
156,_876_184.png
157,_877_185.png
158,_878_186.png
159,_879_187.png
160,_880_188.png
161,_881_189.png
162,_882_190.png
163,_883_191.png
164,_884_192.png
165,_885_193.png
166,_886_194.png
167,_887_195.png
168,_888_196.png
169,_889_197.png
170,_890_198.png
171,_891_199.png
172,_892_200.png
173,_893_201.png
174,_894_202.png
175,_895_203.png
176,_896_204.png
177,_897_205.png
178,_898_206.png
179,_899_207.png
180,_900_208.png
181,_901_209.png
182,_902_210.png
183,_903_211.png
184,_904_212.png
185,_905_213.png
186,_906_214.png
187,_907_215.png
188,_908_216.png
189,_909_217.png
190,_910_218.png
191,_911_219.png
192,_912_220.png
193,_913_221.png
194,_914_222.png
195,_915_223.png
196,_916_224.png
197,_917_225.png
198,_918_226.png
199,_919_227.png
200,_920_228.png
201,_921_229.png
202,_922_230.png
203,_923_231.png
204,_924_232.png
205,_925_233.png
206,_926_234.png
207,_927_235.png
208,_928_236.png
209,_929_237.png
210,_930_238.png
211,_931_239.png
212,_932_240.png
213,_933_241.png
214,_934_242.png
215,_935_243.png
216,_936_244.png
217,_937_245.png
218,_938_246.png
219,_939_247.png
220,_940_248.png
221,_941_249.png
222,_942_250.png
223,_943_251.png
224,_944_252.png
225,_945_253.png
226,_946_254.png
227,_947_255.png
228,_948_256.png
229,_949_257.png
230,_950_258.png
231,_951_259.png
232,_952_260.png
233,_953_261.png
234,_954_262.png
235,_955_263.png
236,_956_264.png
237,_957_265.png
238,_958_266.png
239,_959_267.png
240,_960_268.png
241,_961_269.png
242,_962_270.png
243,_963_271.png
244,_964_272.png
245,_965_273.png
246,_966_274.png
247,_967_275.png
248,_968_276.png
249,_969_277.png
250,_970_278.png
251,_971_279.png
252,_972_280.png
253,_973_281.png
254,_974_282.png
255,_975_283.png
256,_976_284.png
257,_977_285.png
258,_978_286.png
259,_979_287.png
260,_980_288.png
261,_981_289.png
262,_982_290.png
263,_983_291.png
264,_984_292.png
265,_985_293.png
266,_986_294.png
267,_987_295.png
268,_988_296.png
269,_989_297.png
270,_990_298.png
271,_991_299.png
272,_992_300.png
273,_993_301.png
274,_994_302.png
275,_995_303.png
276,_996_304.png
277,_997_305.png
278,_998_306.png
279,_999_307.png
280,_1000_308.png
281,_1001_309.png
282,_1002_310.png
283,_1003_311.png
284,_1004_312.png
285,_1005_313.png
286,_1006_314.png
287,_1007_315.png
288,_1008_316.png
289,_1009_317.png
290,_1010_318.png
291,_1011_319.png
292,_1012_320.png
293,_1013_321.png
294,_1014_322.png
295,_1015_323.png
296,_1016_324.png
297,_1017_325.png
298,_1018_326.png
299,_1019_327.png
300,_1020_328.png
301,_1021_329.png
302,_1022_330.png
303,_1023_331.png
304,_1024_332.png
305,_1025_333.png
306,_1026_334.png
307,_1027_335.png
308,_1028_336.png
309,_1029_337.png
310,_1030_338.png
311,_1031_339.png
312,_1032_340.png
313,_1033_341.png
314,_1034_342.png
315,_1035_343.png
316,_1036_344.png
317,_1037_345.png
318,_1038_346.png
319,_1039_347.png
320,_1040_348.png
321,_1041_349.png
322,_1042_350.png
323,_1043_351.png
324,_1044_352.png
325,_1045_353.png
